Production_ID,Partner_ID,Production_Month,Energy_Generated_kWh,Energy_Utilization_Percentage,Energy_Used_kWh,Energy_Supplied_kWh,Performance_Status,Month_Name,Month_Number,Year,Season_factor,Expected_Seasonal_Output
2658,222,01-06-2025,1747,90,1572,172,Normal,Jun,6,2025,1.1,1760
2659,222,01-07-2025,1983,66,1309,520,High,Jul,7,2025,1.2,1920
2660,222,01-08-2025,1700,81,1377,314,Low,Aug,8,2025,1.1,1760
2661,222,01-09-2025,1643,71,1167,470,Normal,Sep,9,2025,1,1600
2662,222,01-10-2025,1376,73,1004,457,Low,Oct,10,2025,0.9,1440
2663,222,01-11-2025,1176,77,906,365,High,Nov,11,2025,0.7,1120
2664,222,01-12-2025,950,60,570,635,Normal,Dec,12,2025,0.6,960
2665,223,01-01-2025,1086,90,977,184,Normal,Jan,1,2025,0.6,1080
2666,223,01-02-2025,1249,79,987,365,Normal,Feb,2,2025,0.7,1260
2667,223,01-03-2025,1460,90,1314,175,Normal,Mar,3,2025,0.8,1440
2668,223,01-04-2025,1560,76,1186,424,Low,Apr,4,2025,0.9,1620
2669,223,01-05-2025,1718,62,1065,673,Low,May,5,2025,1,1800
2670,223,01-06-2025,1962,89,1746,209,Normal,Jun,6,2025,1.1,1980
2671,223,01-07-2025,2110,71,1498,498,Normal,Jul,7,2025,1.2,2160
2672,223,01-08-2025,1959,85,1665,279,Normal,Aug,8,2025,1.1,1980
2673,223,01-09-2025,1752,60,1051,734,Normal,Sep,9,2025,1,1800
2674,223,01-10-2025,1659,62,1029,703,Normal,Oct,10,2025,0.9,1620
2675,223,01-11-2025,1232,73,899,519,Normal,Nov,11,2025,0.7,1260
2676,223,01-12-2025,1089,82,893,316,Normal,Dec,12,2025,0.6,1080
2677,224,01-01-2025,541,88,476,117,Normal,Jan,1,2025,0.6,540
2678,224,01-02-2025,646,74,478,249,Normal,Feb,2,2025,0.7,630
2679,224,01-03-2025,714,86,614,116,Normal,Mar,3,2025,0.8,720
2680,224,01-04-2025,843,77,649,210,High,Apr,4,2025,0.9,810
2681,224,01-05-2025,916,76,696,201,Normal,May,5,2025,1,900
2682,224,01-06-2025,948,69,654,255,Low,Jun,6,2025,1.1,990
2683,224,01-07-2025,1126,85,957,136,High,Jul,7,2025,1.2,1080
2684,224,01-08-2025,948,62,588,310,Low,Aug,8,2025,1.1,990
2685,224,01-09-2025,931,73,680,219,High,Sep,9,2025,1,900
2686,224,01-10-2025,848,80,678,182,High,Oct,10,2025,0.9,810
2687,224,01-11-2025,639,86,550,122,Normal,Nov,11,2025,0.7,630
2688,224,01-12-2025,514,69,355,289,Low,Dec,12,2025,0.6,540
2689,225,01-01-2025,687,89,611,128,High,Jan,1,2025,0.6,660
2690,225,01-02-2025,783,73,572,310,Normal,Feb,2,2025,0.7,770
2691,225,01-03-2025,839,85,713,157,Low,Mar,3,2025,0.8,880
2692,225,01-04-2025,969,73,707,314,Normal,Apr,4,2025,0.9,990
2693,225,01-05-2025,1088,66,718,338,Normal,May,5,2025,1,1100
2694,225,01-06-2025,1204,83,999,204,Normal,Jun,6,2025,1.1,1210
2695,225,01-07-2025,1323,86,1138,163,Normal,Jul,7,2025,1.2,1320
2696,225,01-08-2025,1269,83,1053,185,High,Aug,8,2025,1.1,1210
2697,225,01-09-2025,1126,81,912,196,Normal,Sep,9,2025,1,1100
2698,225,01-10-2025,980,86,843,162,Normal,Oct,10,2025,0.9,990
2699,225,01-11-2025,765,87,666,137,Normal,Nov,11,2025,0.7,770
2700,225,01-12-2025,682,80,546,205,High,Dec,12,2025,0.6,660
2701,226,01-01-2025,580,66,383,361,Low,Jan,1,2025,0.6,600
2702,226,01-02-2025,682,66,450,339,Normal,Feb,2,2025,0.7,700
2703,226,01-03-2025,765,66,505,350,Low,Mar,3,2025,0.8,800
2704,226,01-04-2025,911,83,756,162,Normal,Apr,4,2025,0.9,900
2705,226,01-05-2025,967,79,764,190,Low,May,5,2025,1,1000
2706,226,01-06-2025,1122,76,853,226,Normal,Jun,6,2025,1.1,1100
2707,226,01-07-2025,1156,89,1029,117,Low,Jul,7,2025,1.2,1200
2708,226,01-08-2025,1085,66,716,341,Normal,Aug,8,2025,1.1,1100
2709,226,01-09-2025,962,74,712,276,Low,Sep,9,2025,1,1000
2710,226,01-10-2025,860,63,542,378,Low,Oct,10,2025,0.9,900
2711,226,01-11-2025,726,71,515,262,High,Nov,11,2025,0.7,700
2712,226,01-12-2025,620,78,484,211,High,Dec,12,2025,0.6,600
2713,227,01-01-2025,520,73,380,223,Low,Jan,1,2025,0.6,540
2714,227,01-02-2025,659,66,435,303,High,Feb,2,2025,0.7,630
2715,227,01-03-2025,753,64,482,301,High,Mar,3,2025,0.8,720
2716,227,01-04-2025,820,61,500,360,Normal,Apr,4,2025,0.9,810
2717,227,01-05-2025,856,64,548,325,Low,May,5,2025,1,900
2718,227,01-06-2025,948,60,569,366,Low,Jun,6,2025,1.1,990
2719,227,01-07-2025,1031,74,763,233,Low,Jul,7,2025,1.2,1080
2720,227,01-08-2025,1012,81,820,168,Normal,Aug,8,2025,1.1,990
2721,227,01-09-2025,898,87,781,127,Normal,Sep,9,2025,1,900
2722,227,01-10-2025,832,79,657,197,Normal,Oct,10,2025,0.9,810
2723,227,01-11-2025,650,74,481,255,High,Nov,11,2025,0.7,630
2724,227,01-12-2025,515,69,355,304,Low,Dec,12,2025,0.6,540
2725,228,01-01-2025,493,66,325,287,Normal,Jan,1,2025,0.6,480
2726,228,01-02-2025,541,72,390,205,Low,Feb,2,2025,0.7,560
2727,228,01-03-2025,618,77,476,176,Low,Mar,3,2025,0.8,640
2728,228,01-04-2025,709,62,440,298,Normal,Apr,4,2025,0.9,720
2729,228,01-05-2025,837,69,578,258,High,May,5,2025,1,800
2730,228,01-06-2025,888,73,648,210,Normal,Jun,6,2025,1.1,880
2731,228,01-07-2025,977,74,723,217,Normal,Jul,7,2025,1.2,960
2732,228,01-08-2025,863,71,613,231,Normal,Aug,8,2025,1.1,880
2733,228,01-09-2025,806,80,645,167,Normal,Sep,9,2025,1,800
2734,228,01-10-2025,738,77,568,183,Normal,Oct,10,2025,0.9,720
2735,228,01-11-2025,586,86,504,122,High,Nov,11,2025,0.7,560
2736,228,01-12-2025,489,61,298,286,Normal,Dec,12,2025,0.6,480
2737,229,01-01-2025,563,73,411,238,High,Jan,1,2025,0.6,540
2738,229,01-02-2025,608,63,383,303,Low,Feb,2,2025,0.7,630
2739,229,01-03-2025,725,80,580,171,Normal,Mar,3,2025,0.8,720
2740,229,01-04-2025,811,69,560,259,Normal,Apr,4,2025,0.9,810
2741,229,01-05-2025,872,67,584,298,Low,May,5,2025,1,900
2742,229,01-06-2025,984,63,620,308,Normal,Jun,6,2025,1.1,990
2743,229,01-07-2025,1129,90,1016,94,High,Jul,7,2025,1.2,1080
2744,229,01-08-2025,1032,60,619,350,High,Aug,8,2025,1.1,990
2745,229,01-09-2025,939,89,836,108,High,Sep,9,2025,1,900
2746,229,01-10-2025,846,67,567,288,High,Oct,10,2025,0.9,810
2747,229,01-11-2025,628,64,402,309,Normal,Nov,11,2025,0.7,630
2748,229,01-12-2025,538,81,436,172,Normal,Dec,12,2025,0.6,540
2749,230,01-01-2025,237,75,178,102,Normal,Jan,1,2025,0.6,240
2750,230,01-02-2025,284,77,219,95,Normal,Feb,2,2025,0.7,280
2751,230,01-03-2025,327,71,232,117,Normal,Mar,3,2025,0.8,320
2752,230,01-04-2025,363,90,327,38,Normal,Apr,4,2025,0.9,360
2753,230,01-05-2025,407,85,346,59,Normal,May,5,2025,1,400
2754,230,01-06-2025,426,89,379,46,Low,Jun,6,2025,1.1,440
2755,230,01-07-2025,469,75,352,95,Normal,Jul,7,2025,1.2,480
2756,230,01-08-2025,456,83,378,63,High,Aug,8,2025,1.1,440
2757,230,01-09-2025,396,68,269,120,Normal,Sep,9,2025,1,400
2758,230,01-10-2025,355,64,227,145,Normal,Oct,10,2025,0.9,360
2759,230,01-11-2025,286,78,223,95,Normal,Nov,11,2025,0.7,280
2760,230,01-12-2025,229,88,202,47,Low,Dec,12,2025,0.6,240
2761,231,01-01-2025,1203,67,806,704,Normal,Jan,1,2025,0.6,1200
2762,231,01-02-2025,1464,73,1069,574,High,Feb,2,2025,0.7,1400
2763,231,01-03-2025,1557,80,1246,365,Normal,Mar,3,2025,0.8,1600
2764,231,01-04-2025,1784,72,1284,507,Normal,Apr,4,2025,0.9,1800
2765,231,01-05-2025,1928,69,1330,650,Low,May,5,2025,1,2000
2766,231,01-06-2025,2139,61,1305,718,Normal,Jun,6,2025,1.1,2200
2767,231,01-07-2025,2467,84,2072,343,Normal,Jul,7,2025,1.2,2400
2768,231,01-08-2025,2142,79,1692,426,Normal,Aug,8,2025,1.1,2200
2769,231,01-09-2025,2086,87,1815,259,High,Sep,9,2025,1,2000
2770,231,01-10-2025,1870,74,1384,486,High,Oct,10,2025,0.9,1800
2771,231,01-11-2025,1458,90,1312,185,High,Nov,11,2025,0.7,1400
2772,231,01-12-2025,1156,90,1040,195,Low,Dec,12,2025,0.6,1200
2773,232,01-01-2025,463,68,315,265,Low,Jan,1,2025,0.6,480
2774,232,01-02-2025,566,60,340,305,Normal,Feb,2,2025,0.7,560
2775,232,01-03-2025,616,82,505,145,Low,Mar,3,2025,0.8,640
2776,232,01-04-2025,745,66,492,291,High,Apr,4,2025,0.9,720
2777,232,01-05-2025,810,88,713,101,Normal,May,5,2025,1,800
2778,232,01-06-2025,847,76,644,208,Low,Jun,6,2025,1.1,880
2779,232,01-07-2025,993,67,665,250,High,Jul,7,2025,1.2,960
2780,232,01-08-2025,900,64,576,309,Normal,Aug,8,2025,1.1,880
2781,232,01-09-2025,808,82,663,148,Normal,Sep,9,2025,1,800
2782,232,01-10-2025,697,65,453,281,Low,Oct,10,2025,0.9,720
2783,232,01-11-2025,533,79,421,184,Low,Nov,11,2025,0.7,560
2784,232,01-12-2025,478,66,315,277,Normal,Dec,12,2025,0.6,480
2785,233,01-01-2025,523,62,324,333,Low,Jan,1,2025,0.6,540
2786,233,01-02-2025,621,73,453,242,Normal,Feb,2,2025,0.7,630
2787,233,01-03-2025,707,87,615,117,Normal,Mar,3,2025,0.8,720
2788,233,01-04-2025,776,82,636,150,Low,Apr,4,2025,0.9,810
2789,233,01-05-2025,899,75,674,223,Normal,May,5,2025,1,900
2790,233,01-06-2025,1005,81,814,160,Normal,Jun,6,2025,1.1,990
2791,233,01-07-2025,1077,87,937,123,Normal,Jul,7,2025,1.2,1080
2792,233,01-08-2025,1022,90,920,95,High,Aug,8,2025,1.1,990
2793,233,01-09-2025,917,77,706,226,Normal,Sep,9,2025,1,900
2794,233,01-10-2025,776,88,683,105,Low,Oct,10,2025,0.9,810
2795,233,01-11-2025,637,64,408,298,Normal,Nov,11,2025,0.7,630
2796,233,01-12-2025,550,63,347,358,Normal,Dec,12,2025,0.6,540
2797,234,01-01-2025,1036,63,653,682,Normal,Jan,1,2025,0.6,1020
2798,234,01-02-2025,1167,79,922,334,Normal,Feb,2,2025,0.7,1190
2799,234,01-03-2025,1378,82,1130,279,Normal,Mar,3,2025,0.8,1360
2800,234,01-04-2025,1553,70,1087,521,Normal,Apr,4,2025,0.9,1530
2801,234,01-05-2025,1749,60,1049,639,Normal,May,5,2025,1,1700
2802,234,01-06-2025,1845,70,1292,527,Normal,Jun,6,2025,1.1,1870
2803,234,01-07-2025,2091,86,1798,216,Normal,Jul,7,2025,1.2,2040
2804,234,01-08-2025,1944,65,1264,598,High,Aug,8,2025,1.1,1870
2805,234,01-09-2025,1682,77,1295,406,Normal,Sep,9,2025,1,1700
2806,234,01-10-2025,1603,63,1010,676,High,Oct,10,2025,0.9,1530
2807,234,01-11-2025,1173,82,962,304,Normal,Nov,11,2025,0.7,1190
2808,234,01-12-2025,978,60,587,633,Low,Dec,12,2025,0.6,1020
2809,235,01-01-2025,481,90,433,72,Normal,Jan,1,2025,0.6,480
2810,235,01-02-2025,576,75,432,206,Normal,Feb,2,2025,0.7,560
2811,235,01-03-2025,666,86,573,122,High,Mar,3,2025,0.8,640
2812,235,01-04-2025,755,88,664,88,High,Apr,4,2025,0.9,720
2813,235,01-05-2025,768,63,484,291,Low,May,5,2025,1,800
2814,235,01-06-2025,914,75,686,204,High,Jun,6,2025,1.1,880
2815,235,01-07-2025,1008,83,837,132,High,Jul,7,2025,1.2,960
2816,235,01-08-2025,884,83,734,138,Normal,Aug,8,2025,1.1,880
2817,235,01-09-2025,806,63,508,285,Normal,Sep,9,2025,1,800
2818,235,01-10-2025,722,67,484,277,Normal,Oct,10,2025,0.9,720
2819,235,01-11-2025,577,81,467,142,High,Nov,11,2025,0.7,560
2820,235,01-12-2025,488,77,376,196,Normal,Dec,12,2025,0.6,480
2821,236,01-01-2025,558,64,357,325,High,Jan,1,2025,0.6,540
2822,236,01-02-2025,651,80,521,165,High,Feb,2,2025,0.7,630
2823,236,01-03-2025,688,79,544,196,Low,Mar,3,2025,0.8,720
2824,236,01-04-2025,787,63,496,349,Normal,Apr,4,2025,0.9,810
2825,236,01-05-2025,929,63,585,336,High,May,5,2025,1,900
2826,236,01-06-2025,1022,68,695,316,High,Jun,6,2025,1.1,990
2827,236,01-07-2025,1072,86,922,135,Normal,Jul,7,2025,1.2,1080
2828,236,01-08-2025,946,70,662,256,Low,Aug,8,2025,1.1,990
2829,236,01-09-2025,862,60,517,369,Low,Sep,9,2025,1,900
2830,236,01-10-2025,840,68,571,312,High,Oct,10,2025,0.9,810
2831,236,01-11-2025,641,78,500,201,Normal,Nov,11,2025,0.7,630
2832,236,01-12-2025,521,69,359,288,Low,Dec,12,2025,0.6,540
2833,237,01-01-2025,629,89,560,114,High,Jan,1,2025,0.6,600
2834,237,01-02-2025,670,72,482,260,Low,Feb,2,2025,0.7,700
2835,237,01-03-2025,791,67,530,344,Normal,Mar,3,2025,0.8,800
2836,237,01-04-2025,861,84,723,160,Low,Apr,4,2025,0.9,900
2837,237,01-05-2025,1018,65,662,334,Normal,May,5,2025,1,1000
2838,237,01-06-2025,1047,89,932,121,Low,Jun,6,2025,1.1,1100
2839,237,01-07-2025,1206,60,724,438,Normal,Jul,7,2025,1.2,1200
2840,237,01-08-2025,1128,63,711,357,Normal,Aug,8,2025,1.1,1100
2841,237,01-09-2025,1023,62,634,349,Normal,Sep,9,2025,1,1000
2842,237,01-10-2025,889,87,773,131,Normal,Oct,10,2025,0.9,900
2843,237,01-11-2025,733,88,645,111,High,Nov,11,2025,0.7,700
2844,237,01-12-2025,615,68,418,334,Normal,Dec,12,2025,0.6,600
2845,238,01-01-2025,125,61,76,86,High,Jan,1,2025,0.6,120
2846,238,01-02-2025,135,63,85,77,Low,Feb,2,2025,0.7,140
2847,238,01-03-2025,160,66,106,65,Normal,Mar,3,2025,0.8,160
2848,238,01-04-2025,184,83,153,37,Normal,Apr,4,2025,0.9,180
2849,238,01-05-2025,197,86,169,28,Normal,May,5,2025,1,200
2850,238,01-06-2025,226,64,145,75,Normal,Jun,6,2025,1.1,220
2851,238,01-07-2025,238,69,164,65,Normal,Jul,7,2025,1.2,240
2852,238,01-08-2025,228,90,205,21,High,Aug,8,2025,1.1,220
2853,238,01-09-2025,203,72,146,55,Normal,Sep,9,2025,1,200
2854,238,01-10-2025,173,71,123,61,Low,Oct,10,2025,0.9,180
2855,238,01-11-2025,137,75,103,54,Normal,Nov,11,2025,0.7,140
2856,238,01-12-2025,123,75,92,49,Normal,Dec,12,2025,0.6,120
2857,239,01-01-2025,121,67,81,68,Normal,Jan,1,2025,0.6,120
2858,239,01-02-2025,135,76,103,45,Low,Feb,2,2025,0.7,140
2859,239,01-03-2025,157,89,140,20,Normal,Mar,3,2025,0.8,160
2860,239,01-04-2025,178,67,119,62,Normal,Apr,4,2025,0.9,180
2861,239,01-05-2025,197,79,156,44,Normal,May,5,2025,1,200
2862,239,01-06-2025,210,86,181,30,Low,Jun,6,2025,1.1,220
2863,239,01-07-2025,250,73,183,53,High,Jul,7,2025,1.2,240
2864,239,01-08-2025,218,73,159,56,Normal,Aug,8,2025,1.1,220
2865,239,01-09-2025,206,69,142,61,Normal,Sep,9,2025,1,200
2866,239,01-10-2025,182,83,151,34,Normal,Oct,10,2025,0.9,180
2867,239,01-11-2025,139,68,95,65,Normal,Nov,11,2025,0.7,140
2868,239,01-12-2025,125,89,111,22,High,Dec,12,2025,0.6,120
2869,240,01-01-2025,496,76,377,192,High,Jan,1,2025,0.6,480
2870,240,01-02-2025,557,75,418,204,Normal,Feb,2,2025,0.7,560
2871,240,01-03-2025,652,77,502,170,Normal,Mar,3,2025,0.8,640
2872,240,01-04-2025,691,90,622,76,Low,Apr,4,2025,0.9,720
2873,240,01-05-2025,789,80,631,151,Normal,May,5,2025,1,800
2874,240,01-06-2025,863,70,604,260,Normal,Jun,6,2025,1.1,880
2875,240,01-07-2025,965,66,637,270,Normal,Jul,7,2025,1.2,960
2876,240,01-08-2025,899,77,692,170,Normal,Aug,8,2025,1.1,880
2877,240,01-09-2025,789,90,710,88,Normal,Sep,9,2025,1,800
2878,240,01-10-2025,687,79,543,158,Low,Oct,10,2025,0.9,720
2879,240,01-11-2025,552,71,392,214,Normal,Nov,11,2025,0.7,560
2880,240,01-12-2025,474,84,398,133,Normal,Dec,12,2025,0.6,480
2881,241,01-01-2025,473,84,397,138,Normal,Jan,1,2025,0.6,480
2882,241,01-02-2025,545,88,480,103,Normal,Feb,2,2025,0.7,560
2883,241,01-03-2025,631,63,398,307,Normal,Mar,3,2025,0.8,640
2884,241,01-04-2025,684,73,499,227,Low,Apr,4,2025,0.9,720
2885,241,01-05-2025,760,87,661,112,Low,May,5,2025,1,800
2886,241,01-06-2025,848,69,585,260,Low,Jun,6,2025,1.1,880
2887,241,01-07-2025,981,71,697,243,Normal,Jul,7,2025,1.2,960
2888,241,01-08-2025,886,65,576,300,Normal,Aug,8,2025,1.1,880
2889,241,01-09-2025,827,88,728,87,High,Sep,9,2025,1,800
2890,241,01-10-2025,710,62,440,305,Normal,Oct,10,2025,0.9,720
2891,241,01-11-2025,539,82,442,149,Low,Nov,11,2025,0.7,560
2892,241,01-12-2025,499,68,339,266,High,Dec,12,2025,0.6,480
2893,242,01-01-2025,477,70,334,223,Normal,Jan,1,2025,0.6,480
2894,242,01-02-2025,559,60,335,338,Normal,Feb,2,2025,0.7,560
2895,242,01-03-2025,613,69,423,230,Low,Mar,3,2025,0.8,640
2896,242,01-04-2025,716,85,609,109,Normal,Apr,4,2025,0.9,720
2897,242,01-05-2025,837,63,527,277,High,May,5,2025,1,800
2898,242,01-06-2025,842,72,606,218,Low,Jun,6,2025,1.1,880
2899,242,01-07-2025,941,70,659,224,Normal,Jul,7,2025,1.2,960
2900,242,01-08-2025,851,66,562,293,Low,Aug,8,2025,1.1,880
2901,242,01-09-2025,762,74,564,214,Low,Sep,9,2025,1,800
2902,242,01-10-2025,731,87,636,101,Normal,Oct,10,2025,0.9,720
2903,242,01-11-2025,557,74,412,225,Normal,Nov,11,2025,0.7,560
2904,242,01-12-2025,502,68,341,272,High,Dec,12,2025,0.6,480
2905,243,01-01-2025,1151,71,817,534,Low,Jan,1,2025,0.6,1200
2906,243,01-02-2025,1373,82,1126,342,Normal,Feb,2,2025,0.7,1400
2907,243,01-03-2025,1614,77,1243,483,Normal,Mar,3,2025,0.8,1600
2908,243,01-04-2025,1797,88,1581,219,Normal,Apr,4,2025,0.9,1800
2909,243,01-05-2025,2087,74,1544,472,High,May,5,2025,1,2000
2910,243,01-06-2025,2118,79,1673,451,Low,Jun,6,2025,1.1,2200
2911,243,01-07-2025,2409,62,1494,816,Normal,Jul,7,2025,1.2,2400
2912,243,01-08-2025,2148,64,1375,772,Normal,Aug,8,2025,1.1,2200
2913,243,01-09-2025,2068,72,1489,544,High,Sep,9,2025,1,2000
2914,243,01-10-2025,1841,69,1270,581,Normal,Oct,10,2025,0.9,1800
2915,243,01-11-2025,1405,70,984,584,Normal,Nov,11,2025,0.7,1400
2916,243,01-12-2025,1196,68,813,648,Normal,Dec,12,2025,0.6,1200
2917,244,01-01-2025,288,79,228,110,Low,Jan,1,2025,0.6,300
2918,244,01-02-2025,343,67,230,155,Normal,Feb,2,2025,0.7,350
2919,244,01-03-2025,394,86,339,73,Normal,Mar,3,2025,0.8,400
2920,244,01-04-2025,465,76,353,110,High,Apr,4,2025,0.9,450
2921,244,01-05-2025,489,87,425,65,Normal,May,5,2025,1,500
2922,244,01-06-2025,528,61,322,188,Low,Jun,6,2025,1.1,550
2923,244,01-07-2025,575,87,500,63,Low,Jul,7,2025,1.2,600
2924,244,01-08-2025,573,88,504,56,High,Aug,8,2025,1.1,550
2925,244,01-09-2025,523,89,465,51,High,Sep,9,2025,1,500
2926,244,01-10-2025,471,75,353,116,High,Oct,10,2025,0.9,450
2927,244,01-11-2025,357,71,253,135,Normal,Nov,11,2025,0.7,350
2928,244,01-12-2025,297,63,187,180,Normal,Dec,12,2025,0.6,300
2929,245,01-01-2025,542,81,439,163,Normal,Jan,1,2025,0.6,540
2930,245,01-02-2025,654,82,536,151,High,Feb,2,2025,0.7,630
2931,245,01-03-2025,702,71,498,254,Normal,Mar,3,2025,0.8,720
2932,245,01-04-2025,833,77,641,207,Normal,Apr,4,2025,0.9,810
2933,245,01-05-2025,945,89,841,97,High,May,5,2025,1,900
2934,245,01-06-2025,998,78,778,181,Normal,Jun,6,2025,1.1,990
2935,245,01-07-2025,1101,75,826,239,Normal,Jul,7,2025,1.2,1080
2936,245,01-08-2025,993,77,765,199,Normal,Aug,8,2025,1.1,990
2937,245,01-09-2025,905,60,543,355,Normal,Sep,9,2025,1,900
2938,245,01-10-2025,844,73,616,232,High,Oct,10,2025,0.9,810
2939,245,01-11-2025,608,80,486,180,Low,Nov,11,2025,0.7,630
2940,245,01-12-2025,546,72,393,269,Normal,Dec,12,2025,0.6,540
2941,246,01-01-2025,495,81,401,150,High,Jan,1,2025,0.6,480
2942,246,01-02-2025,547,70,383,257,Normal,Feb,2,2025,0.7,560
2943,246,01-03-2025,660,69,455,232,High,Mar,3,2025,0.8,640
2944,246,01-04-2025,706,65,459,297,Normal,Apr,4,2025,0.9,720
2945,246,01-05-2025,799,69,551,265,Normal,May,5,2025,1,800
2946,246,01-06-2025,897,85,762,131,Normal,Jun,6,2025,1.1,880
2947,246,01-07-2025,924,60,554,313,Low,Jul,7,2025,1.2,960
2948,246,01-08-2025,881,61,537,308,Normal,Aug,8,2025,1.1,880
2949,246,01-09-2025,825,60,495,317,High,Sep,9,2025,1,800
2950,246,01-10-2025,731,87,636,108,Normal,Oct,10,2025,0.9,720
2951,246,01-11-2025,583,63,367,309,High,Nov,11,2025,0.7,560
2952,246,01-12-2025,480,86,413,108,Normal,Dec,12,2025,0.6,480
2953,247,01-01-2025,623,90,561,99,High,Jan,1,2025,0.6,600
2954,247,01-02-2025,700,82,574,185,Normal,Feb,2,2025,0.7,700
2955,247,01-03-2025,775,63,488,406,Low,Mar,3,2025,0.8,800
2956,247,01-04-2025,886,60,532,410,Normal,Apr,4,2025,0.9,900
2957,247,01-05-2025,961,87,836,126,Low,May,5,2025,1,1000
2958,247,01-06-2025,1090,63,687,362,Normal,Jun,6,2025,1.1,1100
2959,247,01-07-2025,1189,88,1046,122,Normal,Jul,7,2025,1.2,1200
2960,247,01-08-2025,1126,78,878,233,Normal,Aug,8,2025,1.1,1100
2961,247,01-09-2025,959,74,710,258,Low,Sep,9,2025,1,1000
2962,247,01-10-2025,918,80,734,213,Normal,Oct,10,2025,0.9,900
2963,247,01-11-2025,676,73,493,296,Low,Nov,11,2025,0.7,700
2964,247,01-12-2025,617,74,457,234,Normal,Dec,12,2025,0.6,600
2965,248,01-01-2025,819,81,663,224,High,Jan,1,2025,0.6,780
2966,248,01-02-2025,895,81,725,242,Normal,Feb,2,2025,0.7,910
2967,248,01-03-2025,1081,72,778,397,High,Mar,3,2025,0.8,1040
2968,248,01-04-2025,1199,86,1031,166,Normal,Apr,4,2025,0.9,1170
2969,248,01-05-2025,1249,85,1062,176,Low,May,5,2025,1,1300
2970,248,01-06-2025,1431,72,1030,393,Normal,Jun,6,2025,1.1,1430
2971,248,01-07-2025,1515,82,1242,215,Normal,Jul,7,2025,1.2,1560
2972,248,01-08-2025,1380,60,828,500,Low,Aug,8,2025,1.1,1430
2973,248,01-09-2025,1245,68,847,392,Low,Sep,9,2025,1,1300
2974,248,01-10-2025,1165,63,734,450,Normal,Oct,10,2025,0.9,1170
2975,248,01-11-2025,934,89,831,154,Normal,Nov,11,2025,0.7,910
2976,248,01-12-2025,771,66,509,464,Normal,Dec,12,2025,0.6,780
2977,249,01-01-2025,117,71,83,56,Normal,Jan,1,2025,0.6,120
2978,249,01-02-2025,137,65,89,70,Normal,Feb,2,2025,0.7,140
2979,249,01-03-2025,159,61,97,83,Normal,Mar,3,2025,0.8,160
2980,249,01-04-2025,184,88,162,25,Normal,Apr,4,2025,0.9,180
2981,249,01-05-2025,207,66,137,64,High,May,5,2025,1,200
2982,249,01-06-2025,221,77,170,45,Normal,Jun,6,2025,1.1,220
2983,249,01-07-2025,242,67,162,72,Normal,Jul,7,2025,1.2,240
2984,249,01-08-2025,226,72,163,60,Normal,Aug,8,2025,1.1,220
2985,249,01-09-2025,201,72,145,53,Normal,Sep,9,2025,1,200
2986,249,01-10-2025,173,74,128,49,Low,Oct,10,2025,0.9,180
2987,249,01-11-2025,141,78,110,45,Normal,Nov,11,2025,0.7,140
2988,249,01-12-2025,122,87,106,27,Normal,Dec,12,2025,0.6,120
2989,250,01-01-2025,514,70,360,253,Low,Jan,1,2025,0.6,540
2990,250,01-02-2025,618,83,513,160,Normal,Feb,2,2025,0.7,630
2991,250,01-03-2025,745,75,559,245,High,Mar,3,2025,0.8,720
2992,250,01-04-2025,827,68,562,262,Normal,Apr,4,2025,0.9,810
2993,250,01-05-2025,861,62,534,371,Low,May,5,2025,1,900
2994,250,01-06-2025,1004,74,743,227,Normal,Jun,6,2025,1.1,990
2995,250,01-07-2025,1063,82,872,155,Normal,Jul,7,2025,1.2,1080
2996,250,01-08-2025,991,65,644,294,Normal,Aug,8,2025,1.1,990
2997,250,01-09-2025,926,69,639,293,Normal,Sep,9,2025,1,900
2998,250,01-10-2025,804,80,643,164,Normal,Oct,10,2025,0.9,810
2999,250,01-11-2025,616,82,505,171,Normal,Nov,11,2025,0.7,630
3000,250,01-12-2025,522,78,407,206,Low,Dec,12,2025,0.6,540
3001,251,01-01-2025,468,73,342,221,Normal,Jan,1,2025,0.6,480
3002,251,01-02-2025,547,83,454,137,Normal,Feb,2,2025,0.7,560
3003,251,01-03-2025,620,64,397,273,Low,Mar,3,2025,0.8,640
3004,251,01-04-2025,691,76,525,186,Low,Apr,4,2025,0.9,720
3005,251,01-05-2025,773,86,665,106,Low,May,5,2025,1,800
3006,251,01-06-2025,920,75,690,199,High,Jun,6,2025,1.1,880
3007,251,01-07-2025,981,89,873,96,Normal,Jul,7,2025,1.2,960
3008,251,01-08-2025,883,79,698,164,Normal,Aug,8,2025,1.1,880
3009,251,01-09-2025,798,84,670,137,Normal,Sep,9,2025,1,800
3010,251,01-10-2025,741,64,474,265,Normal,Oct,10,2025,0.9,720
3011,251,01-11-2025,569,81,461,147,Normal,Nov,11,2025,0.7,560
3012,251,01-12-2025,460,88,405,89,Low,Dec,12,2025,0.6,480
3013,252,01-01-2025,521,78,406,187,Low,Jan,1,2025,0.6,540
3014,252,01-02-2025,600,84,504,136,Low,Feb,2,2025,0.7,630
3015,252,01-03-2025,697,79,551,172,Low,Mar,3,2025,0.8,720
3016,252,01-04-2025,803,69,554,287,Normal,Apr,4,2025,0.9,810
3017,252,01-05-2025,928,80,742,191,High,May,5,2025,1,900
