Campaign_ID,Customer_ID,Campaign_Type,Opened,Clicked,Positive_Response,Campaign_Date,Engagement_Level,Conversion_Type
2966,420,Email,Yes,Yes,No,01-05-2025,Medium,None
2967,774,Email,Yes,No,No,01-02-2025,Low,None
2968,636,Email,No,No,No,01-09-2025,None,None
2969,764,Email,Yes,No,No,01-06-2025,Low,None
2970,726,Email,No,No,No,01-01-2025,None,None
2971,495,SMS,No,No,No,01-08-2025,None,None
2972,653,SMS,No,No,No,01-07-2025,None,None
2973,398,SMS,Yes,Yes,No,01-06-2025,Medium,None
2974,517,SMS,Yes,Yes,No,01-03-2025,Medium,None
2975,386,SMS,No,No,No,01-03-2025,None,None
2976,256,SMS,No,No,No,01-06-2025,None,None
2977,629,SMS,Yes,No,No,01-10-2025,Low,None
2978,701,SMS,Yes,Yes,No,01-02-2025,Medium,None
2979,366,Email,Yes,No,No,01-03-2025,Low,None
2980,392,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2981,129,Email,No,No,No,01-09-2025,None,None
2982,283,SMS,Yes,No,No,01-02-2025,Low,None
2983,989,Email,Yes,No,No,01-04-2025,Low,None
2984,848,Email,Yes,Yes,No,01-08-2025,Medium,None
2985,590,SMS,No,No,No,01-10-2025,None,None
2986,184,Email,Yes,No,No,01-02-2025,Low,None
2987,331,SMS,Yes,Yes,No,01-04-2025,Medium,None
2988,147,Email,Yes,Yes,Yes,01-06-2025,High,Solar_Interest
2989,739,SMS,Yes,No,No,01-09-2025,Low,None
2990,774,SMS,Yes,Yes,Yes,01-03-2025,High,Smart_Meter
2991,263,Email,No,No,No,01-08-2025,None,None
2992,390,Email,No,No,No,01-10-2025,None,None
2993,450,SMS,Yes,Yes,No,01-02-2025,Medium,None
2994,130,SMS,No,No,No,01-03-2025,None,None
2995,567,Email,Yes,Yes,No,01-04-2025,Medium,None
2996,327,Email,Yes,No,No,01-03-2025,Low,None
2997,317,SMS,No,No,No,01-05-2025,None,None
2998,331,Email,Yes,Yes,Yes,01-09-2025,High,Solar_Interest
2999,183,SMS,Yes,No,No,01-10-2025,Low,None
3000,441,SMS,No,No,No,01-03-2025,None,None
